etablissement_id,site_web,adresse,nb_etudiants,url_logo,url_image
0952196W,https://www.lyc-polyvalent-monod-enghien.fr/,71 avenue de Ceinture 95880 Enghien-les-Bains,1715,,http://commons.wikimedia.org/wiki/Special:FilePath/LyceeGustaveMonod%20Enghien-les-Bains.jpg
0952196W,http://www.lyc-polyvalent-monod-enghien.ac-versailles.fr,71 avenue de Ceinture 95880 Enghien-les-Bains,1764,,http://commons.wikimedia.org/wiki/Special:FilePath/LyceeGustaveMonod%20Enghien-les-Bains.jpg
0952196W,https://www.lyc-polyvalent-monod-enghien.fr/,71 avenue de Ceinture 95880 Enghien-les-Bains,1764,,http://commons.wikimedia.org/wiki/Special:FilePath/LyceeGustaveMonod%20Enghien-les-Bains.jpg
0950648N,https://lyc-rousseau-montmorency.ac-versailles.fr/,20 rue de Jaigny 95160 Montmorency,990,,
0950648N,https://lyc-rousseau-montmorency.ac-versailles.fr/,20 rue de Jaigny 95160 Montmorency,998,,
0950650R,http://www.lyc-rousseau-sarcelles.ac-versailles.fr,2 rue Jean-Jacques Rousseau 95200 Sarcelles,1828,,
0950650R,http://www.lyc-rousseau-sarcelles.ac-versailles.fr,2 rue Jean-Jacques Rousseau 95200 Sarcelles,1835,,
0950947N,https://bv.ac-versailles.fr/rechetab/0950947N-lycee-maryse-conde-sarcelles.html,8 rue Fernand Léger 95200 Sarcelles,1234,,
0950947N,https://bv.ac-versailles.fr/rechetab/0950947N-lycee-maryse-conde-sarcelles.html,8 rue Fernand Léger 95200 Sarcelles,1262,,
0951104J,https://lyc-perrin-st-ouen.ac-versailles.fr/,2 rue des Egalisses 95310 Saint-Ouen-l'Aumône,830,,
0951104J,https://lyc-perrin-st-ouen.ac-versailles.fr/,2 rue des Egalisses 95310 Saint-Ouen-l'Aumône,869,,
0951399E,http://www.lyc-kastler-cergy.ac-versailles.fr,26 avenue de la Palette 95000 Cergy,933,,
0951399E,http://www.lyc-kastler-cergy.ac-versailles.fr,26 avenue de la Palette 95000 Cergy,952,,
0951728M,http://www.lyc-rostand-st-ouen.ac-versailles.fr/,75 rue de Paris 95310 Saint-Ouen-l'Aumône,1092,,
0951728M,http://www.lyc-rostand-st-ouen.ac-versailles.fr/,75 rue de Paris 95310 Saint-Ouen-l'Aumône,1102,,
0951788C,http://www.lyc-sand-domont.fr/,Avenue du Lycée BP 22 95330 Domont,1512,,
0951788C,http://www.lyc-sand-domont.fr/,Avenue du Lycée BP 22 95330 Domont,1521,,
0951922Y,http://www.lyc-st-saens-deuil.ac-versailles.fr,18 à 22 rue Guynemer BP 92 95170 Deuil-la-Barre,1282,,
0951922Y,http://www.lyc-st-saens-deuil.ac-versailles.fr,18 à 22 rue Guynemer BP 92 95170 Deuil-la-Barre,1314,,
0350710G,http://www.lycee-chateaubriand.fr/,136 boulevard de Vitré CS 10637 35706 Rennes,763,,http://commons.wikimedia.org/wiki/Special:FilePath/Entr%C3%A9e%20lyc%C3%A9e%20Chateaubriand.jpg
0350710G,http://www.lycee-chateaubriand.fr/,136 boulevard de Vitré CS 10637 35706 Rennes,777,,http://commons.wikimedia.org/wiki/Special:FilePath/Entr%C3%A9e%20lyc%C3%A9e%20Chateaubriand.jpg
6200002H,http://llb.ac-corse.fr,3 avenue Napoléon III CS 20845 20184 Ajaccio,1169,,
6200002H,http://llb.ac-corse.fr,3 avenue Napoléon III CS 20845 20184 Ajaccio,1188,,
7200664J,https://www.universita.corsica,,4183,http://commons.wikimedia.org/wiki/Special:FilePath/Logotype%20de%20l%E2%80%99universit%C3%A9%20de%20Corse-Pascal-Paoli.svg,
9710003B,http://www.lgtbaimbridge.fr/,Boulevard des héros BP17 97139 Les Abymes,1148,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20polyvalent%20Baimbridge%20aux%20Abymes.jpg
9710003B,http://www.lgtbaimbridge.fr/,Boulevard des héros BP17 97139 Les Abymes,1159,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20polyvalent%20Baimbridge%20aux%20Abymes.jpg
9710418C,https://paullacave.lyc.ac-guadeloupe.fr/,Avenue Germain Saint-Ruf 97130 Capesterre-Belle-Eau,429,,
9710418C,https://paullacave.lyc.ac-guadeloupe.fr/,Avenue Germain Saint-Ruf 97130 Capesterre-Belle-Eau,455,,
9710774P,http://faustinfleret.lyc.ac-guadeloupe.fr/,Quartier Espérance BP 67 97111 Morne-à-l'Eau,1041,,
9710774P,http://faustinfleret.lyc.ac-guadeloupe.fr/,Quartier Espérance BP 67 97111 Morne-à-l'Eau,1066,,
9711066G,http://www.lhtgosier.com,Saint-Félix 97190 Le Gosier,347,,
9711066G,http://www.lhtgosier.com,Saint-Félix 97190 Le Gosier,358,,
9711082Z,https://lponordgrandeterre.fr/,Quartier de Beauport 97117 Port-Louis,811,,
9711082Z,https://lponordgrandeterre.fr/,Quartier de Beauport 97117 Port-Louis,873,,
9720003W,http://www.lgtbellevue.com,"Rue M-Thérèse Gertrude Pointe des Nègres, BP 637 97262 Fort-de-France",1042,,
9720003W,http://www.lgtbellevue.com,"Rue M-Thérèse Gertrude Pointe des Nègres, BP 637 97262 Fort-de-France",1071,,
9720004X,http://josephgaillardweb.fr/,Rue Marie Thérèse Gertrude BP 602 97261 Fort-de-France,555,,
9720004X,http://josephgaillardweb.fr/,Rue Marie Thérèse Gertrude BP 602 97261 Fort-de-France,568,,
9720350Y,https://www.lgtfrantzfanon.site/,Quartier Beauséjour Cité scolaire 97220 La Trinité,810,,
9720350Y,https://www.lgtfrantzfanon.site/,Quartier Beauséjour Cité scolaire 97220 La Trinité,823,,
9720695Y,http://www.acajou2.com/,Quartier Acajou 97232 Le Lamentin,683,,
9720695Y,http://www.acajou2.com/,Quartier Acajou 97232 Le Lamentin,709,,
9720823M,http://www.lyceenordcaraibe.com/,Quartier Cheval Blanc 97222 Bellefontaine,515,,
9720823M,http://www.lyceenordcaraibe.com/,Quartier Cheval Blanc 97222 Bellefontaine,534,,
9730108E,http://lgt-gaston-monnerville.eta.ac-guyane.fr,Rue du lycée BP 712 97387 Kourou,797,,
9730108E,http://lgt-gaston-monnerville.eta.ac-guyane.fr,Rue du lycée BP 712 97387 Kourou,882,,
9730429D,https://www.univ-guyane.fr/,,2580,,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%B4le%20universitaire%20Guyanais%20in%20Cayenne%2C%20French%20Guiana.jpg
9740001H,http://lycee-llisle.ac-reunion.fr,"3 allée des étudiants Cité scolaire du Butor, BP 40037 97490 Saint-Denis",957,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e-Saint-Denis-Cuinier.jpg
9740001H,https://etab.ac-reunion.fr/lyc-leconte-de-lisle/,"3 allée des étudiants Cité scolaire du Butor, BP 40037 97490 Saint-Denis",957,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e-Saint-Denis-Cuinier.jpg
9740001H,http://lycee-llisle.ac-reunion.fr,"3 allée des étudiants Cité scolaire du Butor, BP 40037 97490 Saint-Denis",968,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e-Saint-Denis-Cuinier.jpg
9740001H,https://etab.ac-reunion.fr/lyc-leconte-de-lisle/,"3 allée des étudiants Cité scolaire du Butor, BP 40037 97490 Saint-Denis",968,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e-Saint-Denis-Cuinier.jpg
9740002J,http://lycee-roland-garros.ac-reunion.fr,Rue Roland Garros CS 11008 97831 Le Tampon,1808,,
9740002J,http://lycee-roland-garros.ac-reunion.fr,Rue Roland Garros CS 11008 97831 Le Tampon,1844,,
9740478B,https://www.univ-reunion.fr/,,10348,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,10579,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,11310,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,11593,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,11653,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,11659,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,12204,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,12837,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,13109,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,14287,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,14512,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,14739,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,15526,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,16226,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,17404,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,17427,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,17782,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740478B,https://www.univ-reunion.fr/,,19200,,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioth%C3%A8que-facult%C3%A9-droit-Moufia.JPG
9740597F,http://lycee-eparny.ac-reunion.fr,85 rue Auguste Vinson BP 543 97867 Saint-Paul,1195,,
9740597F,http://lycee-eparny.ac-reunion.fr,85 rue Auguste Vinson BP 543 97867 Saint-Paul,1211,,
9740679V,http://www.lyceecluny-saintesuzanne.fr,4 chemin des Trois Frères CS 91001 97441 Sainte-Suzanne,158,,
9740679V,http://www.lyceecluny-saintesuzanne.fr,4 chemin des Trois Frères CS 91001 97441 Sainte-Suzanne,159,,
9740787M,http://lycee-antoine-roussin.ac-reunion.fr,25 rue Leconte de Lisle CS 21013 97871 Saint-Louis,665,,
9740787M,http://lycee-antoine-roussin.ac-reunion.fr,25 rue Leconte de Lisle CS 21013 97871 Saint-Louis,709,,
9741046U,http://lycee-bellepierre.ac-reunion.fr,51 avenue Gaston Monnerville BP 765 97475 Saint-Denis,998,,
9741046U,http://lycee-bellepierre.ac-reunion.fr,51 avenue Gaston Monnerville BP 765 97475 Saint-Denis,1077,,
9741087N,http://lycee-boisjoly-potier.ac-reunion.fr,1 rue Ignaz Pleyel CS 91007 97839 Le Tampon,1177,,
9741087N,http://lycee-boisjoly-potier.ac-reunion.fr,1 rue Ignaz Pleyel CS 91007 97839 Le Tampon,1191,,
9741182S,http://lycee-jeanjoly.ac-reunion.fr,2 chemin la Ouette 97421 Saint-Louis,857,,
9741182S,http://lycee-jeanjoly.ac-reunion.fr,2 chemin la Ouette 97421 Saint-Louis,866,,
9741185V,http://lycee-leverger.ac-reunion.fr,1 avenue des Corossols BP 31 97438 Sainte-Marie,798,,
9741185V,http://lycee-leverger.ac-reunion.fr,1 avenue des Corossols BP 31 97438 Sainte-Marie,829,,
9741270M,http://lycee-belair.ac-reunion.fr,2 rue du lycée BP 43 97441 Sainte-Suzanne,688,,
9741270M,http://lycee-belair.ac-reunion.fr,2 rue du lycée BP 43 97441 Sainte-Suzanne,734,,
0341143H,https://www.polytech.umontpellier.fr/,,1350,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20polytech%20montpellier.jpg,
0450855K,https://www.univ-orleans.fr/,,16629,,http://commons.wikimedia.org/wiki/Special:FilePath/Orl%C3%A9ans%20-%20parc%20floral%20%2828%29.jpg
0750330B,http://www.etsl.fr,95 rue du Dessous des Berges 75013 Paris,92,,
0750330B,http://www.etsl.fr,95 rue du Dessous des Berges 75013 Paris,99,,
0921230M,http://www.lyc-vinci-levallois.ac-versailles.fr/,4 avenue Georges Pompidou 92300 Levallois-Perret,1480,,
0921230M,http://www.lyc-vinci-levallois.ac-versailles.fr/,4 avenue Georges Pompidou 92300 Levallois-Perret,1530,,
0311383K,http://www.univ-tlse2.fr/,,30173,,http://commons.wikimedia.org/wiki/Special:FilePath/UTM-arche-et-pigeonnier.jpeg
0622807P,https://www.lyceehotelierdutouquet.fr/,Avenue du Château BP 53 62520 Le Touquet-Paris-Plage,234,,
0622807P,https://www.lyceehotelierdutouquet.fr/,Avenue du Château BP 53 62520 Le Touquet-Paris-Plage,249,,
0761904G,https://www.univ-rouen.fr,,31500,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20de%20Rouen.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/HD-0297.jpg
0342225J,https://georges-freche.mon-ent-occitanie.fr/,401 rue Le Titien 34960 Montpellier,602,,
0342225J,https://georges-freche.mon-ent-occitanie.fr/,401 rue Le Titien 34960 Montpellier,607,,
0310056T,https://gabriel-peri.mon-ent-occitanie.fr,30 rue Gabriel Péri BP 11316 31013 Toulouse,406,,
0310056T,https://gabriel-peri.mon-ent-occitanie.fr,30 rue Gabriel Péri BP 11316 31013 Toulouse,411,,
0750677D,http://www.elisa-lemonnier.fr,20 avenue Armand Rousseau 75012 Paris,847,,
0750677D,http://www.elisa-lemonnier.fr,20 avenue Armand Rousseau 75012 Paris,888,,
0180007K,http://lycee-jacques-coeur.fr/,108 rue Jean Baffier BP 2056 18026 Bourges,948,,http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ade%20principale%20%2Cavant-corps%20du%20lyc%C3%A9e%20Jacques%20Coeur.jpg
0180007K,http://lycee-jacques-coeur.fr/,108 rue Jean Baffier BP 2056 18026 Bourges,981,,http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ade%20principale%20%2Cavant-corps%20du%20lyc%C3%A9e%20Jacques%20Coeur.jpg
0381666E,http://www.lycee-pierretermier.org,5 bis rue Fourier 38000 Grenoble,736,,
0381666E,http://www.lycee-pierretermier.org,5 bis rue Fourier 38000 Grenoble,781,,
0400027M,http://lycee-jean-taris-40.net,365 avenue Jean Dupaya 40300 Peyrehorade,460,,
0400027M,http://lycee-jean-taris-40.net,365 avenue Jean Dupaya 40300 Peyrehorade,486,,
0331766R,http://www.u-bordeaux-montaigne.fr/,,16708,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20Bordeaux%20Montaigne%20Logo.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20Bordeaux%20Montaigne%202025.png
0755890V,https://www.sorbonne-universite.fr/,,56821,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20of%20Sorbonne%20University.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Chapelle%20Sainte-Ursule%20de%20la%20Sorbonne%2C%20Paris%20001.jpg
0383208F,https://philippine-duchesne.fr,118 avenue de l'Eygala 38700 Corenc,1004,,
0383208F,https://philippine-duchesne.fr,118 avenue de l'Eygala 38700 Corenc,1010,,
0383208F,https://philippine-duchesne.fr,76 Grande rue 38700 La Tronche,1004,,
0592808G,https://www.flsh.fr/,,,,
0801327H,https://edouard-branly.ac-amiens.fr/,70 boulevard de Saint-Quentin Cité scolaire 80000 Amiens,546,,
0801327H,https://edouard-branly.ac-amiens.fr/,70 boulevard de Saint-Quentin Cité scolaire 80000 Amiens,565,,
0490054T,http://renaudeau.e-lyco.fr,11 rue de la Tuilerie BP 12124 49321 Cholet,1245,,
0490054T,http://www.lycee-mode.fr,11 rue de la Tuilerie BP 12124 49321 Cholet,1245,,
0490054T,http://www.lycee-mode.fr/,11 rue de la Tuilerie BP 12124 49321 Cholet,1245,,
0490054T,https://lycee-renaudeau.fr/,11 rue de la Tuilerie BP 12124 49321 Cholet,1245,,
0490054T,http://renaudeau.e-lyco.fr,20 rue Carteron BP 2124 49321 Cholet,1245,,
0490054T,http://www.lycee-mode.fr,20 rue Carteron BP 2124 49321 Cholet,1245,,
0490054T,http://www.lycee-mode.fr/,20 rue Carteron BP 2124 49321 Cholet,1245,,
0490054T,https://lycee-renaudeau.fr/,20 rue Carteron BP 2124 49321 Cholet,1245,,
0490054T,http://renaudeau.e-lyco.fr,11 rue de la Tuilerie BP 12124 49321 Cholet,1266,,
0490054T,http://www.lycee-mode.fr,11 rue de la Tuilerie BP 12124 49321 Cholet,1266,,
0490054T,http://www.lycee-mode.fr/,11 rue de la Tuilerie BP 12124 49321 Cholet,1266,,
0490054T,https://lycee-renaudeau.fr/,11 rue de la Tuilerie BP 12124 49321 Cholet,1266,,
0490054T,http://renaudeau.e-lyco.fr,20 rue Carteron BP 2124 49321 Cholet,1266,,
0490054T,http://www.lycee-mode.fr,20 rue Carteron BP 2124 49321 Cholet,1266,,
0490054T,http://www.lycee-mode.fr/,20 rue Carteron BP 2124 49321 Cholet,1266,,
0490054T,https://lycee-renaudeau.fr/,20 rue Carteron BP 2124 49321 Cholet,1266,,
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",13241,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",13489,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",14062,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",14184,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",15494,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",16076,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",16166,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",16578,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",17163,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",17195,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",17524,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",17553,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",18341,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",18638,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",18779,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",18919,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",18982,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",20000,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",13241,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot1.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",13489,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot1.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",14062,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot1.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",14184,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot1.jpg
0421095M,https://www.univ-st-etienne.fr,"10 Rue Tréfilerie, 42100 Saint-Étienne",15494,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-UJM-2023.png,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Carnot1.jpg
